host_id,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews
49065561,Port Phillip,-37.83112,144.94236,Private room,2,1 shared bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot tub"", ""Dryer"", ""Iron"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Heating"", ""Hot water"", ""Hair dryer"", ""Shampoo"", ""Air conditioning"", ""Washer""]",500.0,1,0
324380552,Maribyrnong,-37.78631,144.89946,Private room,2,2 baths,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Iron"", ""Hangers"", ""Essentials"", ""Heating"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Hot water"", ""TV"", ""Air conditioning"", ""Washer""]",70.0,1,0
6750150,Maribyrnong,-37.76981,144.88086,Private room,2,1 shared bath,1,1,"[""Smoking allowed"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Iron"", ""First aid kit"", ""Hangers"", ""Pets allowed"", ""Essentials"", ""Heating"", ""Free parking on premises"", ""Breakfast"", ""Private entrance"", ""Hot water"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Washer""]",30.0,1,1
215954615,Hobsons Bay,-37.85618,144.88326,Entire home/apt,7,2 baths,3,3,"[""Microwave"", ""Free street parking"", ""Baking sheet"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Smoking allowed"", ""Dryer"", ""Iron"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises"", ""Washer""]",219.0,2,1
114013936,Bayside,-37.98447,145.02767,Entire home/apt,10,3.5 baths,4,6,"[""Exercise equipment: free weights, treadmill, yoga mat"", ""Beach essentials"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Ping pong table"", ""Private BBQ grill: gas"", ""Barbecue utensils"", ""Sonos sound system with aux"", ""Public or shared beach access"", ""Free street parking"", ""Hot water"", ""Kayak"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Gym"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""TV"", ""Clothing storage: walk-in closet and wardrobe"", ""Room-darkening shades"", ""Shampoo"", ""Board games"", ""Fisher & Paykel French Door refrigerator"", ""Miele gas stove"", ""Long term stays allowed"", ""Coffee"", ""Laundromat nearby"", ""Outdoor dining area"", ""Pets allowed"", ""Private outdoor kitchen"", ""Wine glasses"", ""Dishwasher"", ""Private pool"", ""Miele stainless steel oven"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Free parking on premises"", ""Outdoor furniture"", ""Dryer"", ""Sun loungers"", ""Iron"", ""Private hot tub"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Cooking basics"", ""Private entrance"", ""Indoor fireplace"", ""Washer""]",1250.0,4,3
85532719,Kingston,-37.96193,145.08026,Private room,5,1.5 baths,2,3,"[""Microwave"", ""BBQ grill"", ""Private living room"", ""Breakfast"", ""Barbecue utensils"", ""Free street parking"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Patio or balcony"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Security cameras on property"", ""Iron"", ""Private entrance""]",120.0,2,2
91899887,Melbourne,-37.82384,144.96304,Private room,2,1 shared bath,1,1,"[""Pool"", ""Smoke alarm"", ""Kitchen"", ""Microwave"", ""Gym"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Free street parking"", ""Hot water"", ""Air conditioning"", ""Washer"", ""Elevator""]",60.0,3,3
301393100,Melbourne,-37.80906,144.95004,Entire home/apt,4,1 bath,2,2,"[""Pool"", ""Smoke alarm"", ""Kitchen"", ""Gym"", ""Carbon monoxide alarm"", ""Hangers"", ""Essentials"", ""Heating"", ""Free parking on premises"", ""Hot water"", ""Hair dryer"", ""Shampoo"", ""Air conditioning"", ""Washer"", ""Elevator""]",95.0,1,8
58882076,Port Phillip,-37.86659,144.97617,Entire home/apt,3,1 bath,1,1,"[""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Breakfast"", ""Books and reading material"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Clothing storage: closet and dresser"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Coffee"", ""Laundromat nearby"", ""Pets allowed"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Outdoor furniture"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Coffee maker: Nespresso"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Beach access"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",159.0,3,3
244502930,Wyndham,-37.86116,144.73144,Entire home/apt,14,2 baths,5,8,"[""Stainless steel gas stove"", ""Microwave"", ""Hot water kettle"", ""Coffee maker"", ""Free street parking"", ""Lockbox"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Toaster"", ""Standalone high chair - always at the listing"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Patio or balcony"", ""Coffee"", ""Free washer \u2013 In unit"", ""Pets allowed"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Security cameras on property"", ""Crib"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""Cleaning products"", ""Free parking on premises""]",295.0,2,1
79398189,Melbourne,-37.81038,144.96381,Entire home/apt,3,1 bath,1,3,"[""HDTV with Chromecast"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""AC - split type ductless system"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Lockbox"", ""Hot water"", ""Park view"", ""Elevator"", ""Sukins body soap"", ""Dining table"", ""Paid washer \u2013 In building"", ""Smoke alarm"", ""Wifi"", ""Bed linens"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware"", ""First aid kit"", ""Sukins conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""Long term stays allowed"", ""Clothing storage: closet, wardrobe, and dresser"", ""Coffee"", ""Portable fans"", ""Paid dryer \u2013 In building"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Security cameras on property"", ""Single level home"", ""Blender"", ""City skyline view"", ""Iron"", ""Blanco gas 4 ring burner coktop gas stove"", ""Ethernet connection"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Heating - split type ductless system"", ""Pool table"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Private entrance"", ""Self check-in"", ""Marshall bluetooth sound system with Bluetooth and aux"", ""Cleaning products"", ""Sukins  shampoo"", ""Mini fridge""]",127.0,2,52
178726079,Boroondara,-37.84688,145.07579,Entire home/apt,6,1 bath,2,2,"[""Carbon monoxide alarm"", ""Hot water"", ""Shared patio or balcony"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Gym"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Keypad"", ""Air conditioning"", ""Heating"", ""Security cameras on property"", ""Dryer"", ""Iron"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises"", ""Washer""]",459.0,1,9
273436659,Melton,-37.62957,144.7194,Private room,2,1.5 shared baths,0,1,"[""Microwave"", ""Free street parking"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Backyard"", ""Iron"", ""Cooking basics""]",55.0,3,4
33004384,Glen Eira,-37.92693,145.05031,Entire home/apt,8,2 baths,4,4,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Iron"", ""First aid kit"", ""Essentials"", ""Heating"", ""Free parking on premises"", ""Indoor fireplace"", ""Private entrance"", ""TV"", ""Air conditioning"", ""Washer""]",163.0,4,0
8715716,Yarra,-37.79707,144.98186,Entire home/apt,2,1 bath,1,1,"[""Breakfast"", ""Host greets you"", ""Hot water"", ""Dining table"", ""Paid washer \u2013 In building"", ""Smoke alarm"", ""Wifi"", ""Bed linens"", ""Kitchen"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""Long term stays allowed"", ""Oven"", ""Stove"", ""Coffee"", ""Aesop body soap"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Paid dryer"", ""Iron"", ""Fire extinguisher"", ""Cooking basics"", ""Private entrance"", ""Cleaning products""]",495.0,1,161
275482137,Melbourne,-37.80734355751392,144.95969521254997,Entire home/apt,8,2 baths,3,4,"[""Shared gym in building"", ""Microwave"", ""Hot water kettle"", ""AC - split type ductless system"", ""Coffee maker"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Oven"", ""Building staff"", ""Pool"", ""Stove"", ""Body soap"", ""Free washer \u2013 In unit"", ""55\"" TV with Netflix"", ""Refrigerator"", ""Outdoor dining area"", ""Pets allowed"", ""Dishwasher"", ""Heating"", ""Freezer"", ""Shared sauna"", ""Iron"", ""Fire extinguisher"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises""]",256.0,1,41
263414621,Whitehorse,-37.85782,145.14192,Private room,2,Shared half-bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Iron"", ""Hangers"", ""Essentials"", ""Heating"", ""Lock on bedroom door"", ""Free parking on premises"", ""Hot water"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Washer""]",85.0,3,0
142325689,Whitehorse,-37.85182,145.1225,Entire home/apt,2,1 bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Stove"", ""Dryer"", ""Dishes and silverware"", ""Iron"", ""Carbon monoxide alarm"", ""Hangers"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Free parking on premises"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Washer""]",107.0,1,0
20400356,Yarra Ranges,-37.66122,145.52177,Entire home/apt,10,2.5 baths,4,4,"[""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""AC - split type ductless system"", ""Barbecue utensils"", ""Coffee maker"", ""Free street parking"", ""High chair"", ""Hot water"", ""Smeg stove"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dining table"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""50\"" TV"", ""Shampoo"", ""Long term stays allowed"", ""Coffee"", ""Bathtub"", ""Keypad"", ""BBQ grill: gas"", ""Free washer \u2013 In unit"", ""Laundromat nearby"", ""Private backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Outdoor dining area"", ""Shower gel"", ""Private outdoor kitchen"", ""Wine glasses"", ""Dishwasher"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Freezer"", ""Security cameras on property"", ""Single level home"", ""Outdoor furniture"", ""Crib"", ""Iron"", ""Ethernet connection"", ""Courtyard view"", ""Extra pillows and blankets"", ""Central heating"", ""Self check-in"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Private patio or balcony"", ""Cleaning products"", ""Free parking on premises""]",165.0,1,205
124367721,Brimbank,-37.72931,144.82374,Entire home/apt,5,2.5 baths,3,3,"[""Microwave"", ""Hot water kettle"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Toaster"", ""TV"", ""Oven"", ""Stove"", ""Patio or balcony"", ""Bathtub"", ""Pets allowed"", ""Refrigerator"", ""Wine glasses"", ""Dishwasher"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Single level home"", ""Outdoor furniture"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises"", ""Washer""]",150.0,5,32
14219290,Darebin,-37.73783,145.00333,Private room,2,1 shared bath,1,1,"[""Microwave"", ""Bidet"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Cleaning available during stay"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Ceiling fan"", ""Stove"", ""Body soap"", ""Pets allowed"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Heating"", ""Freezer"", ""Smoking allowed"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Baking sheet"", ""Rice maker"", ""Washer""]",90.0,2,66
313028923,Whitehorse,-37.83088,145.1787,Private room,2,1 shared bath,1,1,"[""Microwave"", ""BBQ grill"", ""Carbon monoxide alarm"", ""Fast wifi \u2013 192 Mbps"", ""Barbecue utensils"", ""Free street parking"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Oven"", ""Stove"", ""Patio or balcony"", ""Keypad"", ""Shared hot tub"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Shared pool"", ""Dishwasher"", ""Lock on bedroom door"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Security cameras on property"", ""Dryer"", ""Iron"", ""TV with standard cable"", ""Self check-in"", ""Cooking basics"", ""Indoor fireplace"", ""Washer""]",40.0,1,30
15134051,Port Phillip,-37.85567,144.97061,Private room,2,1 shared bath,1,1,"[""Microwave"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Smart lock"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Refrigerator"", ""Shower gel"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Exercise equipment"", ""Free parking on premises"", ""Washer""]",70.0,2,16
230979642,Whittlesea,-37.58533,145.08299,Private room,2,1 private bath,1,1,"[""Microwave"", ""Free street parking"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Bathtub"", ""Refrigerator"", ""Shower gel"", ""Dishwasher"", ""Lock on bedroom door"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Iron"", ""Extra pillows and blankets"", ""Cooking basics"", ""Baking sheet"", ""Free parking on premises"", ""Washer""]",34.0,2,1
1398259,Bayside,-37.93518,145.00305,Entire home/apt,2,2 baths,1,1,"[""Carbon monoxide alarm"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Beach view"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Bay view"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Iron"", ""Fire extinguisher"", ""Private entrance"", ""Washer""]",195.0,7,1
47009504,Port Phillip,-37.834072,144.971039,Entire home/apt,2,1 bath,1,1,"[""Shared gym in building"", ""Shared hot tub - available all year"", ""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Free parking garage on premises \u2013 1 space"", ""Window AC unit"", ""Coffee maker"", ""Lockbox"", ""Hot water"", ""Park view"", ""Clothing storage: closet and dresser"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Miele stainless steel gas stove"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Room-darkening shades"", ""Shampoo"", ""TV"", ""Oven"", ""Coffee"", ""Body soap"", ""Free washer \u2013 In unit"", ""Exercise equipment: elliptical, free weights, stationary bike, treadmill, yoga mat"", ""Pets allowed"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Heating"", ""Freezer"", ""Security cameras on property"", ""Shared sauna"", ""Blender"", ""City skyline view"", ""Iron"", ""Paid street parking off premises"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Baking sheet"", ""Lake view"", ""Cleaning products""]",180.0,2,31
67275695,Melbourne,-37.82076,144.95644,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Kitchen"", ""Gym"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Pool"", ""Stove"", ""Refrigerator"", ""Shower gel"", ""Heating"", ""Security cameras on property"", ""Paid parking off premises"", ""Iron"", ""Extra pillows and blankets"", ""Self check-in"", ""Cooking basics"", ""Washer""]",112.0,2,6
21037196,Melbourne,-37.79944,144.95406,Entire home/apt,6,1 bath,2,2,"[""Fast wifi \u2013 162 Mbps"", ""Microwave"", ""Hot water kettle"", ""Free parking garage on premises \u2013 1 space"", ""Barbecue utensils"", ""Lockbox"", ""Hot water"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Gym"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Rice maker"", ""Cleaning available during stay"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Paid parking garage off premises"", ""Toaster"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Refrigerator"", ""Shower gel"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""City skyline view"", ""Dryer"", ""Crib"", ""Iron"", ""Extra pillows and blankets"", ""Self check-in"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Cleaning products"", ""P&G body soap"", ""Washer""]",166.0,2,24
107124733,Melbourne,-37.80803,144.96125,Entire home/apt,4,1 bath,2,3,"[""Pool"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Gym"", ""Carbon monoxide alarm"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Fire extinguisher"", ""Free parking on premises"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Washer""]",109.0,1,18
329487371,Wyndham,-37.88576,144.68706,Private room,2,1 shared bath,1,1,"[""Stainless steel oven"", ""Microwave"", ""Hot water kettle"", ""Private living room"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Rice maker"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Shared backyard"", ""Toaster"", ""Clothing storage"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Ceiling fan"", ""Stove"", ""Patio or balcony"", ""Bathtub"", ""Free carport on premises \u2013 3 spaces"", ""Body soap"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Central air conditioning"", ""Wine glasses"", ""Dishwasher"", ""Lock on bedroom door"", ""Freezer"", ""75\"" HDTV"", ""Game console: Xbox 360"", ""Security cameras on property"", ""Single level home"", ""Iron"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Central heating"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Cleaning products""]",68.0,1,9
